match_id,league_name,match_time,home_team,away_team,final_score,bookmaker,init_win,init_draw,init_lose,final_win,final_draw,final_lose
2222930,意大利甲组联赛,2022-11-12T22:00:00,那不勒斯,乌迪内斯,3月2日,William Hill,1.5,4.4,6,1.44,4.5,6.5
2222981,意大利甲组联赛,2023-01-29T19:30:00,AC米兰,萨索洛,2月5日,Bet 365,1.4,4.5,7.5,1.44,4.75,6.5
2222981,意大利甲组联赛,2023-01-29T19:30:00,AC米兰,萨索洛,2月5日,Easybets,1.38,5.3,7.1,1.43,4.7,7.1
2222981,意大利甲组联赛,2023-01-29T19:30:00,AC米兰,萨索洛,2月5日,Lottery Official,1.34,4.45,6,1.34,4.45,6
2222981,意大利甲组联赛,2023-01-29T19:30:00,AC米兰,萨索洛,2月5日,Macauslot,1.32,5,6.7,1.45,4.6,5
2222981,意大利甲组联赛,2023-01-29T19:30:00,AC米兰,萨索洛,2月5日,William Hill,1.44,4.4,7,1.44,4.4,7
2223013,意大利甲组联赛,2023-02-19T19:30:00,亚特兰大,莱切,1月2日,Bet 365,1.5,4,6.5,1.44,4.33,7.5
2223013,意大利甲组联赛,2023-02-19T19:30:00,亚特兰大,莱切,1月2日,Easybets,1.49,4.4,6.6,1.43,4.5,7.6
2223013,意大利甲组联赛,2023-02-19T19:30:00,亚特兰大,莱切,1月2日,Lottery Official,1.38,4,6.1,1.32,4.3,6.7
2223013,意大利甲组联赛,2023-02-19T19:30:00,亚特兰大,莱切,1月2日,Macauslot,1.42,4.15,6.2,1.42,4.15,6.2
2223013,意大利甲组联赛,2023-02-19T19:30:00,亚特兰大,莱切,1月2日,William Hill,1.5,4.33,6,1.44,4.2,7.5
2223081,意大利甲组联赛,2023-04-16T02:45:00,国际米兰,蒙扎,0-1,Bet 365,1.36,4.75,8.5,1.44,4.5,7.5
2223081,意大利甲组联赛,2023-04-16T02:45:00,国际米兰,蒙扎,0-1,Easybets,1.39,4.9,7.7,1.46,4.6,7.5
2223081,意大利甲组联赛,2023-04-16T02:45:00,国际米兰,蒙扎,0-1,Lottery Official,1.33,4.15,6.8,1.29,4.4,7.3
2223081,意大利甲组联赛,2023-04-16T02:45:00,国际米兰,蒙扎,0-1,Macauslot,1.33,4.65,7.3,1.36,4.6,6.6
2223081,意大利甲组联赛,2023-04-16T02:45:00,国际米兰,蒙扎,0-1,William Hill,1.36,4.75,8.5,1.44,4.2,8
2223086,意大利甲组联赛,2023-04-15T23:59:00,那不勒斯,维罗纳,0-0,Bet 365,1.4,4.75,8,1.5,4.33,7
2223086,意大利甲组联赛,2023-04-15T23:59:00,那不勒斯,维罗纳,0-0,Easybets,1.35,4.6,7.5,1.52,4.1,7.4
2223086,意大利甲组联赛,2023-04-15T23:59:00,那不勒斯,维罗纳,0-0,Macauslot,1.33,4.5,7.3,1.34,4.5,7.2
2223086,意大利甲组联赛,2023-04-15T23:59:00,那不勒斯,维罗纳,0-0,William Hill,1.33,4.8,10,1.44,4.2,7.5
2223131,意大利甲组联赛,2023-05-14T02:45:00,国际米兰,萨索洛,4月2日,Bet 365,1.4,4.75,7,1.45,4.75,6.5
2223131,意大利甲组联赛,2023-05-14T02:45:00,国际米兰,萨索洛,4月2日,Easybets,1.47,4.9,6.3,1.49,4.7,6.3
2223131,意大利甲组联赛,2023-05-14T02:45:00,国际米兰,萨索洛,4月2日,Lottery Official,1.3,4.5,6.75,1.28,4.55,7.2
2223131,意大利甲组联赛,2023-05-14T02:45:00,国际米兰,萨索洛,4月2日,Macauslot,1.38,4.65,5.9,1.38,4.65,5.9
2223131,意大利甲组联赛,2023-05-14T02:45:00,国际米兰,萨索洛,4月2日,William Hill,1.44,4.4,7.5,1.44,4.4,7
2223142,意大利甲组联赛,2023-05-20T23:59:00,亚特兰大,维罗纳,3月1日,Bet 365,1.53,4.33,5.5,1.44,4.75,7
2223142,意大利甲组联赛,2023-05-20T23:59:00,亚特兰大,维罗纳,3月1日,Easybets,1.57,4.3,6,1.47,4.7,6.9
2223142,意大利甲组联赛,2023-05-20T23:59:00,亚特兰大,维罗纳,3月1日,Macauslot,1.48,4,5.6,1.4,4.3,6.35
2223142,意大利甲组联赛,2023-05-20T23:59:00,亚特兰大,维罗纳,3月1日,William Hill,1.55,4,6,1.44,4.75,7
2399109,英格兰超级联赛,2023-09-24T21:00:00,布莱顿,伯恩茅斯,3月1日,Bet 365,1.4,4.75,7.5,1.5,4.75,5.5
2399109,英格兰超级联赛,2023-09-24T21:00:00,布莱顿,伯恩茅斯,3月1日,Easybets,1.4,5.4,6.9,1.51,5,5.5
2399109,英格兰超级联赛,2023-09-24T21:00:00,布莱顿,伯恩茅斯,3月1日,Macauslot,1.3,5.3,6.7,1.38,5.3,5.15
2399109,英格兰超级联赛,2023-09-24T21:00:00,布莱顿,伯恩茅斯,3月1日,William Hill,1.4,5,7,1.44,5,6
2399146,英格兰超级联赛,2023-10-24T03:00:00,托特纳姆热刺,富勒姆,2-0,Bet 365,1.55,4.33,5.5,1.5,4.6,6
2399146,英格兰超级联赛,2023-10-24T03:00:00,托特纳姆热刺,富勒姆,2-0,Easybets,1.54,4.6,5.7,1.5,4.7,6.2
2399146,英格兰超级联赛,2023-10-24T03:00:00,托特纳姆热刺,富勒姆,2-0,Lottery Official,1.4,4.2,5.35,1.32,4.55,6.2
2399146,英格兰超级联赛,2023-10-24T03:00:00,托特纳姆热刺,富勒姆,2-0,Macauslot,1.42,4.45,5.7,1.42,4.45,5.7
2399146,英格兰超级联赛,2023-10-24T03:00:00,托特纳姆热刺,富勒姆,2-0,William Hill,1.53,4.5,5.5,1.44,4.8,6
2399189,英格兰超级联赛,2023-12-02T23:00:00,布伦特福德,卢顿,3月1日,Bet 365,1.5,4.5,6.5,1.53,4.2,6
2399189,英格兰超级联赛,2023-12-02T23:00:00,布伦特福德,卢顿,3月1日,Easybets,1.49,4.7,6.5,1.52,4.4,6.4
2399189,英格兰超级联赛,2023-12-02T23:00:00,布伦特福德,卢顿,3月1日,Macauslot,1.4,4.4,6.1,1.46,4.4,5.2
2399189,英格兰超级联赛,2023-12-02T23:00:00,布伦特福德,卢顿,3月1日,William Hill,1.44,4.5,6.5,1.44,4.4,6.5
2399217,英格兰超级联赛,2023-12-17T22:00:00,阿森纳,布莱顿,2-0,Bet 365,1.53,4.75,5,1.45,5,6
2399217,英格兰超级联赛,2023-12-17T22:00:00,阿森纳,布莱顿,2-0,Easybets,1.53,4.7,5.8,1.47,4.8,6.5
2399217,英格兰超级联赛,2023-12-17T22:00:00,阿森纳,布莱顿,2-0,Lottery Official,1.33,4.55,5.95,1.35,4.5,5.7
2399217,英格兰超级联赛,2023-12-17T22:00:00,阿森纳,布莱顿,2-0,Macauslot,1.43,4.4,5.45,1.36,4.6,6.35
2399217,英格兰超级联赛,2023-12-17T22:00:00,阿森纳,布莱顿,2-0,William Hill,1.5,4.6,5.5,1.44,4.5,6.5
2399282,英格兰超级联赛,2024-02-04T22:00:00,切尔西,狼队,2月4日,Bet 365,1.57,4,6,1.55,4.2,5.75
2399282,英格兰超级联赛,2024-02-04T22:00:00,切尔西,狼队,2月4日,Easybets,1.6,3.8,4.7,1.52,4.5,5.9
2399282,英格兰超级联赛,2024-02-04T22:00:00,切尔西,狼队,2月4日,Lottery Official,1.41,4.1,5.4,1.39,4.15,5.6
2399282,英格兰超级联赛,2024-02-04T22:00:00,切尔西,狼队,2月4日,Macauslot,1.53,4.05,4.8,1.45,4.3,5.5
2399282,英格兰超级联赛,2024-02-04T22:00:00,切尔西,狼队,2月4日,William Hill,1.57,4.2,5,1.44,4.5,6
2399306,英格兰超级联赛,2024-02-17T23:00:00,托特纳姆热刺,狼队,1月2日,Bet 365,1.57,4.5,5,1.5,5,5.5
2399306,英格兰超级联赛,2024-02-17T23:00:00,托特纳姆热刺,狼队,1月2日,Easybets,1.52,4.2,4.8,1.49,4.8,5.7
2399306,英格兰超级联赛,2024-02-17T23:00:00,托特纳姆热刺,狼队,1月2日,Macauslot,1.51,4.4,4.7,1.38,4.9,5.8
2399306,英格兰超级联赛,2024-02-17T23:00:00,托特纳姆热刺,狼队,1月2日,William Hill,1.44,4.75,6,1.44,4.8,5.5
2399316,英格兰超级联赛,2024-02-25T21:30:00,狼队,谢菲尔德联队,1-0,Bet 365,1.45,4.33,6.5,1.45,4.5,7
2399316,英格兰超级联赛,2024-02-25T21:30:00,狼队,谢菲尔德联队,1-0,Easybets,1.47,4.1,5.6,1.47,4.4,7
2399316,英格兰超级联赛,2024-02-25T21:30:00,狼队,谢菲尔德联队,1-0,Lottery Official,1.35,4.35,6,1.37,4.2,5.85
2399316,英格兰超级联赛,2024-02-25T21:30:00,狼队,谢菲尔德联队,1-0,Macauslot,1.43,4.4,5.6,1.4,4.45,6
2399316,英格兰超级联赛,2024-02-25T21:30:00,狼队,谢菲尔德联队,1-0,William Hill,1.5,4.33,5.8,1.44,4.4,6.5
2399375,英格兰超级联赛,2024-04-08T01:00:00,托特纳姆热刺,诺丁汉森林,3月1日,Bet 365,1.36,4.75,7.5,1.45,5.25,5.75
2399375,英格兰超级联赛,2024-04-08T01:00:00,托特纳姆热刺,诺丁汉森林,3月1日,Easybets,1.36,4.8,6.4,1.45,5,6
2399375,英格兰超级联赛,2024-04-08T01:00:00,托特纳姆热刺,诺丁汉森林,3月1日,Lottery Official,1.28,4.85,6.6,1.26,5.05,6.8
2399375,英格兰超级联赛,2024-04-08T01:00:00,托特纳姆热刺,诺丁汉森林,3月1日,Macauslot,1.32,5.15,6.6,1.35,5.15,6
2399375,英格兰超级联赛,2024-04-08T01:00:00,托特纳姆热刺,诺丁汉森林,3月1日,William Hill,1.36,5.5,7,1.44,5.5,6
2399413,英格兰超级联赛,2024-05-05T23:30:00,利物浦,托特纳姆热刺,4月2日,Bet 365,1.45,5.5,5.25,1.44,5.75,5.5
2399413,英格兰超级联赛,2024-05-05T23:30:00,利物浦,托特纳姆热刺,4月2日,Easybets,1.51,5.4,5.1,1.43,5.4,5.8
2399413,英格兰超级联赛,2024-05-05T23:30:00,利物浦,托特纳姆热刺,4月2日,Lottery Official,1.36,4.9,5,1.33,5.1,5.25
2399413,英格兰超级联赛,2024-05-05T23:30:00,利物浦,托特纳姆热刺,4月2日,Macauslot,1.42,5.1,4.9,1.42,5.1,4.9
2399413,英格兰超级联赛,2024-05-05T23:30:00,利物浦,托特纳姆热刺,4月2日,William Hill,1.44,5.5,5.5,1.44,5.5,5.8
2399419,英格兰超级联赛,2024-05-11T22:00:00,埃弗顿,谢菲尔德联队,1-0,Bet 365,1.44,4.5,6.5,1.4,5,7
2399419,英格兰超级联赛,2024-05-11T22:00:00,埃弗顿,谢菲尔德联队,1-0,Easybets,1.41,4.4,5.9,1.41,4.9,7.1
2399419,英格兰超级联赛,2024-05-11T22:00:00,埃弗顿,谢菲尔德联队,1-0,Macauslot,1.38,4.7,6,1.38,4.7,6
2399419,英格兰超级联赛,2024-05-11T22:00:00,埃弗顿,谢菲尔德联队,1-0,William Hill,1.44,4.6,6.5,1.44,5,7
2399431,英格兰超级联赛,2024-05-19T23:00:00,切尔西,伯恩茅斯,2月1日,Bet 365,1.5,4.5,6,1.38,5.25,7
2399431,英格兰超级联赛,2024-05-19T23:00:00,切尔西,伯恩茅斯,2月1日,Easybets,1.4,4.9,5.4,1.38,5.6,6.5
2399431,英格兰超级联赛,2024-05-19T23:00:00,切尔西,伯恩茅斯,2月1日,Lottery Official,1.31,5.1,5.55,1.26,5.4,6.25
2399431,英格兰超级联赛,2024-05-19T23:00:00,切尔西,伯恩茅斯,2月1日,Macauslot,1.43,4.8,5.1,1.43,4.8,5.1
2399431,英格兰超级联赛,2024-05-19T23:00:00,切尔西,伯恩茅斯,2月1日,William Hill,1.44,5,5.5,1.44,5.5,7
2404343,西班牙甲组联赛,2023-09-17T22:15:00,比利亚雷亚尔,阿尔梅里亚,2月1日,Bet 365,1.5,4.2,6.5,1.5,4.5,5.75
2404343,西班牙甲组联赛,2023-09-17T22:15:00,比利亚雷亚尔,阿尔梅里亚,2月1日,Easybets,1.52,4.8,5.8,1.51,5,5.5
2404343,西班牙甲组联赛,2023-09-17T22:15:00,比利亚雷亚尔,阿尔梅里亚,2月1日,Lottery Official,1.36,4.5,5.5,1.31,4.75,6.05
2404343,西班牙甲组联赛,2023-09-17T22:15:00,比利亚雷亚尔,阿尔梅里亚,2月1日,Macauslot,1.43,4.45,5.35,1.43,4.45,5.35
2404343,西班牙甲组联赛,2023-09-17T22:15:00,比利亚雷亚尔,阿尔梅里亚,2月1日,William Hill,1.6,3.8,5.8,1.44,5,5.8
2404481,西班牙甲组联赛,2024-01-03T02:15:00,皇家社会,阿拉维斯,1月1日,Bet 365,1.53,4,6,1.53,3.8,7
2404481,西班牙甲组联赛,2024-01-03T02:15:00,皇家社会,阿拉维斯,1月1日,Easybets,1.6,4,6,1.53,4,7.3
2404481,西班牙甲组联赛,2024-01-03T02:15:00,皇家社会,阿拉维斯,1月1日,Lottery Official,1.36,3.85,7,1.4,3.8,6.2
2404481,西班牙甲组联赛,2024-01-03T02:15:00,皇家社会,阿拉维斯,1月1日,Macauslot,1.5,3.77,5.8,1.45,3.77,6.7
2404481,西班牙甲组联赛,2024-01-03T02:15:00,皇家社会,阿拉维斯,1月1日,William Hill,1.53,3.8,6.5,1.44,3.9,7.5
2404515,西班牙甲组联赛,2024-02-03T04:00:00,毕尔巴鄂竞技,马洛卡,4-0,Bet 365,1.44,4,7.5,1.5,3.8,7
2404515,西班牙甲组联赛,2024-02-03T04:00:00,毕尔巴鄂竞技,马洛卡,4-0,Easybets,1.48,3.7,6.2,1.52,3.8,7.6
2404515,西班牙甲组联赛,2024-02-03T04:00:00,毕尔巴鄂竞技,马洛卡,4-0,Lottery Official,1.4,3.6,6.8,1.4,3.6,6.8
2404515,西班牙甲组联赛,2024-02-03T04:00:00,毕尔巴鄂竞技,马洛卡,4-0,Macauslot,1.43,3.81,6.8,1.45,3.9,6.2
2404515,西班牙甲组联赛,2024-02-03T04:00:00,毕尔巴鄂竞技,马洛卡,4-0,William Hill,1.44,4,7,1.44,4,7
2404566,西班牙甲组联赛,2024-03-09T04:00:00,巴塞罗那,马洛卡,1-0,Bet 365,1.33,5.5,8,1.44,4.5,7
2404566,西班牙甲组联赛,2024-03-09T04:00:00,巴塞罗那,马洛卡,1-0,Easybets,1.31,4.8,7.6,1.45,4.4,7.4
2404566,西班牙甲组联赛,2024-03-09T04:00:00,巴塞罗那,马洛卡,1-0,Lottery Official,1.36,3.95,6.65,1.31,4.35,6.85
2404566,西班牙甲组联赛,2024-03-09T04:00:00,巴塞罗那,马洛卡,1-0,Macauslot,1.35,4.55,6.8,1.35,4.55,6.8
2404566,西班牙甲组联赛,2024-03-09T04:00:00,巴塞罗那,马洛卡,1-0,William Hill,1.3,5.5,9,1.44,4.6,7
2404652,西班牙甲组联赛,2024-05-17T04:00:00,皇家社会,巴伦西亚,1-0,Bet 365,1.57,3.8,6,1.45,4.2,7.5
2404652,西班牙甲组联赛,2024-05-17T04:00:00,皇家社会,巴伦西亚,1-0,Easybets,1.54,3.6,5.7,1.46,4.2,8
2404652,西班牙甲组联赛,2024-05-17T04:00:00,皇家社会,巴伦西亚,1-0,Lottery Official,1.43,3.65,6,1.43,3.65,6
2404652,西班牙甲组联赛,2024-05-17T04:00:00,皇家社会,巴伦西亚,1-0,Macauslot,1.5,3.53,6.4,1.42,3.8,7.1
2404652,西班牙甲组联赛,2024-05-17T04:00:00,皇家社会,巴伦西亚,1-0,William Hill,1.57,3.9,6,1.44,4.2,7.5
2410525,法国甲组联赛,2023-08-27T01:00:00,马赛,布雷斯特,2-0,Bet 365,1.4,4.5,7.5,1.5,4.2,6.5
2410525,法国甲组联赛,2023-08-27T01:00:00,马赛,布雷斯特,2-0,Easybets,1.46,4.8,6.4,1.49,4.6,6.2
2410525,法国甲组联赛,2023-08-27T01:00:00,马赛,布雷斯特,2-0,Macauslot,1.38,4.5,6.1,1.44,4.5,5.15
2410525,法国甲组联赛,2023-08-27T01:00:00,马赛,布雷斯特,2-0,William Hill,1.4,4.8,7.5,1.44,4.6,6.5
2410529,法国甲组联赛,2023-08-27T19:00:00,雷恩,勒阿弗尔,2月2日,Bet 365,1.4,4.5,7,1.53,4.2,6
2410529,法国甲组联赛,2023-08-27T19:00:00,雷恩,勒阿弗尔,2月2日,Easybets,1.47,4.6,6.6,1.53,4.3,6.1
2410529,法国甲组联赛,2023-08-27T19:00:00,雷恩,勒阿弗尔,2月2日,Lottery Official,1.3,4.3,7.25,1.39,4,5.9
2410529,法国甲组联赛,2023-08-27T19:00:00,雷恩,勒阿弗尔,2月2日,Macauslot,1.4,4.35,6.3,1.45,4.4,5.3
2410529,法国甲组联赛,2023-08-27T19:00:00,雷恩,勒阿弗尔,2月2日,William Hill,1.44,4.6,7,1.44,4.4,7
2410550,法国甲组联赛,2023-09-24T21:00:00,朗斯,图卢兹,2月1日,Bet 365,1.6,4,5,1.4,4.33,7.5
2410550,法国甲组联赛,2023-09-24T21:00:00,朗斯,图卢兹,2月1日,Easybets,1.69,4.3,4.5,1.42,4.7,7.6
2410550,法国甲组联赛,2023-09-24T21:00:00,朗斯,图卢兹,2月1日,Macauslot,1.6,4.1,4.2,1.4,4.3,6
2410550,法国甲组联赛,2023-09-24T21:00:00,朗斯,图卢兹,2月1日,William Hill,1.62,4.33,4.8,1.44,4.6,7
2410571,法国甲组联赛,2023-10-08T19:00:00,马赛,勒阿弗尔,3-0,Bet 365,1.55,4.5,5,1.45,4.5,6.5
2410571,法国甲组联赛,2023-10-08T19:00:00,马赛,勒阿弗尔,3-0,Easybets,1.55,4.5,5.5,1.48,4.7,6.3
2410571,法国甲组联赛,2023-10-08T19:00:00,马赛,勒阿弗尔,3-0,Lottery Official,1.34,4.25,6.5,1.33,4.3,6.45
2410571,法国甲组联赛,2023-10-08T19:00:00,马赛,勒阿弗尔,3-0,Macauslot,1.48,4.25,5.25,1.44,4.4,5.45
2410571,法国甲组联赛,2023-10-08T19:00:00,马赛,勒阿弗尔,3-0,William Hill,1.5,4.33,6,1.44,4.5,7
2410594,法国甲组联赛,2023-10-30T00:05:00,雷恩,斯特拉斯堡,1月1日,Bet 365,1.6,4,5.25,1.45,4.5,7
2410594,法国甲组联赛,2023-10-30T00:05:00,雷恩,斯特拉斯堡,1月1日,Easybets,1.63,4.2,5,1.48,4.5,6.4
2410594,法国甲组联赛,2023-10-30T00:05:00,雷恩,斯特拉斯堡,1月1日,Macauslot,1.55,3.95,4.85,1.45,4,6.1
2410594,法国甲组联赛,2023-10-30T00:05:00,雷恩,斯特拉斯堡,1月1日,William Hill,1.6,4.2,5,1.44,4.5,7
2410728,法国甲组联赛,2024-03-10T20:00:00,巴黎圣日尔曼,兰斯,2月2日,Bet 365,1.4,5,6.5,1.5,4.75,6
2410728,法国甲组联赛,2024-03-10T20:00:00,巴黎圣日尔曼,兰斯,2月2日,Easybets,1.38,4.5,6.4,1.47,4.5,6.2
2410728,法国甲组联赛,2024-03-10T20:00:00,巴黎圣日尔曼,兰斯,2月2日,Lottery Official,1.3,4.6,6.6,1.34,4.3,6.25
2410728,法国甲组联赛,2024-03-10T20:00:00,巴黎圣日尔曼,兰斯,2月2日,Macauslot,1.35,4.75,6.2,1.38,4.75,5.65
2410728,法国甲组联赛,2024-03-10T20:00:00,巴黎圣日尔曼,兰斯,2月2日,William Hill,1.4,4.8,7,1.44,4.8,6.5
2410748,法国甲组联赛,2024-04-07T19:00:00,布雷斯特,梅斯,4月3日,Bet 365,1.53,3.75,7,1.5,4.2,7
2410748,法国甲组联赛,2024-04-07T19:00:00,布雷斯特,梅斯,4月3日,Easybets,1.52,3.6,5.9,1.48,4.1,7.2
2410748,法国甲组联赛,2024-04-07T19:00:00,布雷斯特,梅斯,4月3日,Lottery Official,1.35,3.8,7.5,1.34,3.8,7.7
2410748,法国甲组联赛,2024-04-07T19:00:00,布雷斯特,梅斯,4月3日,Macauslot,1.48,3.8,5.8,1.44,4,6
2410748,法国甲组联赛,2024-04-07T19:00:00,布雷斯特,梅斯,4月3日,William Hill,1.53,3.9,6.5,1.44,4.2,7.5
2410749,法国甲组联赛,2024-04-06T23:00:00,朗斯,勒阿弗尔,1月1日,Bet 365,1.53,4,6,1.5,4.2,7.5
2410749,法国甲组联赛,2024-04-06T23:00:00,朗斯,勒阿弗尔,1月1日,Easybets,1.53,3.8,5.5,1.5,4.2,7.5
2410749,法国甲组联赛,2024-04-06T23:00:00,朗斯,勒阿弗尔,1月1日,Macauslot,1.52,3.9,5.25,1.4,4.2,6.5
2410749,法国甲组联赛,2024-04-06T23:00:00,朗斯,勒阿弗尔,1月1日,William Hill,1.55,4.2,5.8,1.44,4.2,7.5
2410786,法国甲组联赛,2024-05-04T03:00:00,朗斯,洛里昂,2-0,Bet 365,1.4,4.75,6.5,1.44,5,6.5
2410786,法国甲组联赛,2024-05-04T03:00:00,朗斯,洛里昂,2-0,Easybets,1.39,4.3,6.6,1.43,4.7,6.5
2410786,法国甲组联赛,2024-05-04T03:00:00,朗斯,洛里昂,2-0,Macauslot,1.37,4.6,6.4,1.42,4.6,5.5
2410786,法国甲组联赛,2024-05-04T03:00:00,朗斯,洛里昂,2-0,William Hill,1.4,4.8,7.5,1.44,4.75,7
2410804,法国甲组联赛,2024-05-20T03:00:00,里尔,尼斯,2月2日,Bet 365,2.05,3.3,3.6,1.48,4.33,6
2410804,法国甲组联赛,2024-05-20T03:00:00,里尔,尼斯,2月2日,Easybets,1.62,3.7,4.7,1.49,4.4,6
2410804,法国甲组联赛,2024-05-20T03:00:00,里尔,尼斯,2月2日,Lottery Official,1.43,4.05,5.2,1.33,4.4,6.25
2410804,法国甲组联赛,2024-05-20T03:00:00,里尔,尼斯,2月2日,Macauslot,2.05,3.25,3.2,1.42,4.3,5.8
2410804,法国甲组联赛,2024-05-20T03:00:00,里尔,尼斯,2月2日,William Hill,2.05,3.5,3.5,1.44,4.5,6.5
2412837,德国甲组联赛,2023-08-20T23:30:00,法兰克福,达姆施塔特,1-0,Bet 365,1.44,4.75,7,1.45,5,5.75
2412837,德国甲组联赛,2023-08-20T23:30:00,法兰克福,达姆施塔特,1-0,Easybets,1.43,5,7,1.48,4.8,6.4
2412837,德国甲组联赛,2023-08-20T23:30:00,法兰克福,达姆施塔特,1-0,Macauslot,1.35,4.7,6.6,1.38,4.5,5.9
2412837,德国甲组联赛,2023-08-20T23:30:00,法兰克福,达姆施塔特,1-0,William Hill,1.4,4.75,7.5,1.44,4.6,6.5
2412911,德国甲组联赛,2023-10-29T00:30:00,RB莱比锡,科隆,6-0,Bet 365,1.4,4.5,7.5,1.5,4.5,6.5
2412911,德国甲组联赛,2023-10-29T00:30:00,RB莱比锡,科隆,6-0,Easybets,1.37,5.4,7.6,1.5,4.7,6.2
2412911,德国甲组联赛,2023-10-29T00:30:00,RB莱比锡,科隆,6-0,Lottery Official,1.29,4.65,6.7,1.29,4.65,6.7
2412911,德国甲组联赛,2023-10-29T00:30:00,RB莱比锡,科隆,6-0,Macauslot,1.33,4.9,6.7,1.37,4.8,6
2412911,德国甲组联赛,2023-10-29T00:30:00,RB莱比锡,科隆,6-0,William Hill,1.4,5,7,1.44,4.6,6.5
2412932,德国甲组联赛,2023-11-25T22:30:00,多特蒙德,门兴格拉德巴赫,4月2日,Bet 365,1.4,5.5,6,1.5,5.25,4.75
2412932,德国甲组联赛,2023-11-25T22:30:00,多特蒙德,门兴格拉德巴赫,4月2日,Easybets,1.46,5.3,5.9,1.49,5.2,5.4
2412932,德国甲组联赛,2023-11-25T22:30:00,多特蒙德,门兴格拉德巴赫,4月2日,Lottery Official,1.32,5,5.5,1.34,4.9,5.3
2412932,德国甲组联赛,2023-11-25T22:30:00,多特蒙德,门兴格拉德巴赫,4月2日,Macauslot,1.41,4.9,5.3,1.41,4.9,5.3
2412932,德国甲组联赛,2023-11-25T22:30:00,多特蒙德,门兴格拉德巴赫,4月2日,William Hill,1.35,5.5,6.5,1.44,5,5.8
2412969,德国甲组联赛,2023-12-20T03:30:00,多特蒙德,美因茨,1月1日,Bet 365,1.4,5,6.5,1.57,4.75,4.75
2412969,德国甲组联赛,2023-12-20T03:30:00,多特蒙德,美因茨,1月1日,Easybets,1.48,5,6,1.57,4.6,5.3
2412969,德国甲组联赛,2023-12-20T03:30:00,多特蒙德,美因茨,1月1日,Lottery Official,1.44,4.15,4.9,1.35,4.45,5.75
2412969,德国甲组联赛,2023-12-20T03:30:00,多特蒙德,美因茨,1月1日,Macauslot,1.41,4.7,5.4,1.41,4.7,5.4
2412969,德国甲组联赛,2023-12-20T03:30:00,多特蒙德,美因茨,1月1日,William Hill,1.4,5,6.5,1.44,4.8,5.8
2412972,德国甲组联赛,2023-12-20T03:30:00,霍芬海姆,达姆施塔特,3月3日,Bet 365,1.53,4.5,5,1.5,4.75,5.75
2412972,德国甲组联赛,2023-12-20T03:30:00,霍芬海姆,达姆施塔特,3月3日,Easybets,1.49,5,6,1.5,4.7,6.2
2412972,德国甲组联赛,2023-12-20T03:30:00,霍芬海姆,达姆施塔特,3月3日,Macauslot,1.45,4.45,5.1,1.44,4.45,5.2
2412972,德国甲组联赛,2023-12-20T03:30:00,霍芬海姆,达姆施塔特,3月3日,William Hill,1.5,4.6,5,1.44,4.6,5.8
2413056,德国甲组联赛,2024-03-09T03:30:00,斯图加特,柏林联合,2-0,Bet 365,1.5,4.5,5.75,1.45,4.75,6.5
2413056,德国甲组联赛,2024-03-09T03:30:00,斯图加特,柏林联合,2-0,Easybets,1.46,4.1,5.8,1.49,4.3,6.5
2413056,德国甲组联赛,2024-03-09T03:30:00,斯图加特,柏林联合,2-0,Lottery Official,1.37,4.1,6.05,1.34,4.15,6.6
2413056,德国甲组联赛,2024-03-09T03:30:00,斯图加特,柏林联合,2-0,Macauslot,1.43,4.25,5.8,1.45,4,6
2413056,德国甲组联赛,2024-03-09T03:30:00,斯图加特,柏林联合,2-0,William Hill,1.44,4.33,6.5,1.44,4.6,7
2413071,德国甲组联赛,2024-04-01T01:30:00,波鸿,达姆施塔特,2月2日,Bet 365,1.7,4,4.5,1.45,4.5,6
2413071,德国甲组联赛,2024-04-01T01:30:00,波鸿,达姆施塔特,2月2日,Easybets,1.61,3.8,4.6,1.47,4.8,6
2413071,德国甲组联赛,2024-04-01T01:30:00,波鸿,达姆施塔特,2月2日,Macauslot,1.58,3.9,4.55,1.34,4.4,6.9
2413071,德国甲组联赛,2024-04-01T01:30:00,波鸿,达姆施塔特,2月2日,William Hill,1.62,3.9,5.5,1.44,4.75,6.5
2413093,德国甲组联赛,2024-04-14T00:30:00,斯图加特,法兰克福,3-0,Bet 365,1.55,4.5,5.25,1.45,5,6
2413093,德国甲组联赛,2024-04-14T00:30:00,斯图加特,法兰克福,3-0,Easybets,1.55,4.6,5.7,1.47,5,6.2
2413093,德国甲组联赛,2024-04-14T00:30:00,斯图加特,法兰克福,3-0,Lottery Official,1.36,4.45,5.6,1.34,4.5,5.85
2413093,德国甲组联赛,2024-04-14T00:30:00,斯图加特,法兰克福,3-0,Macauslot,1.45,4.3,5.35,1.4,4.4,5.98
2413093,德国甲组联赛,2024-04-14T00:30:00,斯图加特,法兰克福,3-0,William Hill,1.53,4.5,5.5,1.44,5,6
2413105,德国甲组联赛,2024-04-27T21:30:00,拜仁慕尼黑,法兰克福,2月1日,Bet 365,1.29,6,9,1.44,5,6
2413105,德国甲组联赛,2024-04-27T21:30:00,拜仁慕尼黑,法兰克福,2月1日,Easybets,1.37,4.8,6,1.44,5.3,6.1
2413105,德国甲组联赛,2024-04-27T21:30:00,拜仁慕尼黑,法兰克福,2月1日,Lottery Official,1.28,5,6.35,1.32,4.9,5.65
